2
Phi=0(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
915000000	-2.1991148575	-1.65397269321629	-4.80567817527803	-4.52732645030955	-3.03664653955671	1.28377548792828
915000000	-2.14675498	-0.937943460879794	-4.10322663943497	-3.79860091591101	-3.00505078292667	1.21671994716512
915000000	-2.0943951024	-0.379260255070167	-3.64867333544423	-3.14503998311654	-2.99134800123923	1.1578513018123
915000000	-2.0420352248	0.0512287883196874	-3.3563310831509	-2.59512370112435	-2.98808176766655	1.11498696546791
915000000	-1.9896753473	0.319030963800171	-3.14712923562238	-2.27874555091481	-2.99510381525541	1.07522610840413
915000000	-1.9373154697	0.389845343052317	-3.02839277700998	-2.24756589415794	-3.00855414787167	1.02613382188581
915000000	-1.8849555922	0.316339247430749	-3.04163141915658	-2.37207132107071	-3.01700879990983	0.974302054774721
915000000	-1.8325957146	0.229750359399573	-3.16150843826478	-2.43032980499263	-3.00895553579341	0.943011536076051
915000000	-1.780235837	0.253083194313706	-3.26888324667634	-2.29952885212628	-2.98343804163145	0.946608302689584
915000000	-1.7278759595	0.388027060667146	-3.26055921910024	-2.06588741081334	-2.95344604496151	0.967137015362577
915000000	-1.6755160819	0.505328345208738	-3.16755276626922	-1.93022437382886	-2.93462300833293	0.971294005040202
915000000	-1.6231562044	0.500653803653178	-3.11076110570459	-1.98170677323059	-2.92941017033508	0.943376254089268
915000000	-1.5707963268	0.409457399507926	-3.16171169912409	-2.10419224383463	-2.92666988546175	0.899796288422089
915000000	-1.5184364492	0.3514770745463	-3.25992558486505	-2.13089294794379	-2.91299381402531	0.878070778812523
915000000	-1.4660765717	0.390300013056975	-3.27954981360413	-2.04753388585838	-2.88511536412415	0.899139353918066
915000000	-1.4137166941	0.471497219090505	-3.16832367179562	-1.98908648353717	-2.85227399332902	0.94369172638588
915000000	-1.3613568166	0.450850728501476	-3.03370624594845	-2.131920877643	-2.82656845514831	0.973505515864749
915000000	-1.308996939	0.230590999779489	-3.03475265219453	-2.53881578963898	-2.81127613388898	0.96499751206019
915000000	-1.2566370614	-0.144726573560723	-3.22689152735323	-3.08433138907191	-2.80328929373519	0.923301515086718
915000000	-1.2042771839	-0.562723236319875	-3.5262120656636	-3.62034438429849	-2.79986089775733	0.874232136269882
915000000	-1.1519173063	-0.9649690234937	-3.79969927893464	-4.1582364505886	-2.80245467698127	0.83072297834688
915000000	-1.0995574288	-1.35836808275594	-4.02107868901431	-4.74651617052111	-2.81471754598159	0.768177440089911
915000000	-1.0471975512	-1.70192114163834	-4.30756925207368	-5.15848672038125	-2.83879594444976	0.650527941848319
915000000	-0.9948376736	-1.84219873779881	-4.80016462188506	-4.90547111180326	-2.87499004279248	0.50511661735796
915000000	-0.9424777961	-1.67273866651716	-5.46635021676635	-4.01965297827506	-2.92506067403656	0.422788740389879
915000000	-0.8901179185	-1.3466335508929	-6.02444503600294	-3.15501090464627	-2.98806252415176	0.437921539395235
915000000	-0.837758041	-1.15066012353441	-6.0962224187893	-2.82695423578774	-3.05250359873479	0.509115877990397
915000000	-0.7853981634	-1.25936224534278	-5.59236594505674	-3.25715908402093	-3.09933505038388	0.57625932806677
915000000	-0.7330382858	-1.59616696441484	-4.80768628828143	-4.41415917065177	-3.12024933974689	0.583622732983753
915000000	-0.6806784083	-1.87618047082364	-4.10384504190076	-5.84185120318444	-3.11902308692587	0.495547015173069
915000000	-0.6283185307	-1.92834421330721	-3.66063475695252	-6.75737304521616	-3.09891834831431	0.349291798120559
915000000	-0.5759586532	-1.90998830017082	-3.48000270047537	-7.09017901521497	-3.05719436692287	0.243771663109503
915000000	-0.5235987756	-2.05554049948766	-3.49031404995967	-7.56320451474348	-2.98885242126887	0.188799192435742
915000000	-0.47123889804	-2.42142346803206	-3.63707509908131	-8.54483201836018	-2.89451261106754	0.0982315927486231
915000000	-0.41887902048	-2.83292535479694	-3.91806446602396	-9.38719241041707	-2.78875734058524	-0.104301602075201
915000000	-0.36651914292	-3.07100765923939	-4.37752054624496	-8.92460566555735	-2.70089547554934	-0.322103973713965
915000000	-0.31415926536	-3.15121439426542	-5.04636494252278	-7.66579199857468	-2.67002964262025	-0.388450911254947
915000000	-0.2617993878	-3.2211973762157	-5.7865639881523	-6.72727217746039	-2.73020778405832	-0.333070825530101
915000000	-0.20943951024	-3.33580551822533	-6.16668118464963	-6.53326313838062	-2.8750551857731	-0.259181084007095
915000000	-0.15707963268	-3.44410687933519	-5.8468529295212	-7.16099632183306	-3.02774221507797	-0.243927720430644
915000000	-0.10471975512	-3.39866581103975	-5.07631473153159	-8.34135340208191	-3.10759032659138	-0.317784943988291
915000000	-0.05235987756	-3.11424305289135	-4.23741669490216	-9.53710754887606	-3.10353442949611	-0.439778752349541
915000000	-4.4408920985E-16	-2.70088465571043	-3.4768603967729	-10.5624587536668	-3.04651220105177	-0.530235845842587
915000000	0.05235987756	-2.32316256261179	-2.87169136048862	-11.5803894165664	0.173454742402156	2.53907086835468
915000000	0.10471975512	-2.10834293691482	-2.55491957425804	-12.2086011860972	0.259072323180554	2.36138475500394
915000000	0.15707963268	-2.11579500039141	-2.67962539938229	-11.2610188579509	0.351632259384169	2.07697147041549
915000000	0.20943951024	-2.34067000947325	-3.33534952310763	-9.2295330064469	0.449071190532679	1.90270485521456
915000000	0.2617993878	-2.89391169813179	-4.53534220853032	-7.91442641154358	0.527843910670786	1.88066983409806
915000000	0.31415926536	-3.96472956229872	-6.17886594386792	-7.9506645055325	0.527634617349866	1.92801765312277
915000000	0.36651914292	-5.37159441981386	-7.7208631343126	-9.16192298728713	0.36175998520978	1.93914524820386
915000000	0.41887902048	-5.94907514478939	-7.80401426498591	-10.5381298665335	0.05831020729837	1.77257964657913
915000000	0.47123889804	-4.77251767138643	-6.35014502864348	-9.93527753588199	-0.160476771731086	1.4676608882674
915000000	0.5235987756	-3.08055332504583	-4.81666922206662	-7.90178808566889	-0.225467707974093	1.31467354671198
915000000	0.5759586532	-1.93220380924881	-3.78076439911583	-6.53325492807157	-0.205275617387144	1.31578352300537
915000000	0.6283185307	-1.4248149647702	-3.16374312144046	-6.24033308553227	-0.160463208365951	1.35497523510067
915000000	0.6806784083	-1.24037974065549	-2.77798674048182	-6.4959138057059	-0.123975858005746	1.33432286412169
915000000	0.7330382858	-0.966926311573839	-2.49829821257204	-6.23717276741759	-0.0999207147531636	1.2112336820331
915000000	0.7853981634	-0.400520289083688	-2.30033049779412	-4.90659359030221	-0.0727967844925794	1.08440926819974
915000000	0.837758041	0.253479824533791	-2.21241891076493	-3.3793777565009	-0.0295345173691994	1.05373670768113
915000000	0.8901179185	0.638077883190121	-2.26076383788049	-2.48661631184181	0.0247289315479453	1.10756553329931
915000000	0.9424777961	0.618717826455002	-2.45464741893339	-2.32941953989836	0.0695022334600582	1.2000269058092
915000000	0.9948376736	0.300316319648562	-2.79859381999071	-2.62314529844204	0.0856054808904451	1.28095893262965
915000000	1.0471975512	-0.125424513856081	-3.2594619265955	-3.01541504806431	0.0705857771566705	1.30621973372437
915000000	1.0995574288	-0.524669973417521	-3.77218878070171	-3.31004002086854	0.0402594461154731	1.26876726371609
915000000	1.1519173063	-0.910309293084723	-4.28401274749878	-3.58528011396498	0.0140000678883361	1.20277632264272
915000000	1.2042771839	-1.36849267328774	-4.77340732440373	-4.01706634623782	-0.00390503905519472	1.13364152329537
915000000	1.2566370614	-1.81962834479105	-5.23853207449307	-4.45648358066637	-0.027603153660483	1.05071786018205
915000000	1.308996939	-1.94411962135107	-5.67290618540996	-4.33809577901124	-0.0739113581778106	0.940049544324939
915000000	1.3613568166	-1.49279983655749	-6.03756492458766	-3.3715235417778	-0.144827370252865	0.832535001940131
915000000	1.4137166941	-0.692816440169614	-6.27537835121107	-2.09861711460989	-0.225996131338369	0.768020354149557
915000000	1.4660765717	-0.0344942695940872	-6.35388807911298	-1.18868363494532	-0.301310359385977	0.744440800068375
915000000	1.5184364492	0.258109591025309	-6.29837818477828	-0.826399378086316	-0.367084879037134	0.741055460710622
915000000	1.5707963268	0.374598974878657	-6.1710167575579	-0.712998948294014	-0.426964318200871	0.738019521762802
915000000	1.6231562044	0.660889596093897	-6.06081830773269	-0.377874648894356	-0.481080910529368	0.723320266667317
915000000	1.6755160819	1.24769265726399	-6.02796118604682	0.347232973066496	-0.52177788312886	0.699757486818544
915000000	1.7278759595	1.90815943834296	-6.04648266543238	1.15015983412532	-0.539525046126293	0.676040584432026
915000000	1.780235837	2.31942184062805	-6.00980877918963	1.6293263006757	-0.532129179756646	0.652652957265432
915000000	1.8325957146	2.36555187102118	-5.81420285889987	1.64918598916614	-0.505846513241351	0.620787895699087
915000000	1.8849555922	2.19038908299524	-5.47504999773482	1.3749849661302	-0.467427515400169	0.568896196134523
915000000	1.9373154697	2.01895097401288	-5.0969752414898	1.08084236564164	-0.414974327328132	0.492715388300293
915000000	1.9896753473	1.89863194851176	-4.74208265748434	0.837720568089201	-0.346809469907098	0.400742432505217
915000000	2.0420352248	1.63679826574829	-4.38925521966139	0.389227236275865	-0.274611235122278	0.304242439426683
915000000	2.0943951024	1.02005440090166	-4.02201286662318	-0.611512863016968	-0.224976705656639	0.206065011431435
915000000	2.14675498	0.0787797008086647	-3.68841903985189	-2.28716366904277	-0.218867964048308	0.108227282616871
915000000	2.1991148575	-0.866690215194457	-3.4323235983716	-4.37243374810384	-0.253764580870428	0.03016297762594
915000000	2.2514747351	-1.47622618943146	-3.24341719778673	-6.23490906495476	-0.306498590046127	0.00766282664196199
915000000	2.3038346126	-1.7247172924221	-3.08659848011431	-7.42432896915306	-0.353427235170287	0.0296009468449536
915000000	2.3561944902	-1.8725577270303	-2.94546393724883	-8.4701979259099	-0.391141500867316	0.012433726760863
915000000	2.4085543678	-2.18512885670265	-2.87325722713738	-10.5257994634985	-0.439116474145575	-0.114612174693644
915000000	2.4609142453	-2.7017895905252	-3.00066999854575	-14.4732414304847	-0.519776896332754	-0.405816058244381
915000000	2.5132741229	-3.39102826293277	-3.46716489705772	-20.990947343564	-0.636763590375233	-0.926465789152832
915000000	2.5656340004	-4.36726433210436	-4.36945705847488	-37.3363593659827	-0.766686897087329	-2.38013328503611
915000000	2.617993878	-5.68302263220815	-5.77218987918071	-22.6033195075629	-0.859956502890974	1.54604436343892
915000000	2.6703537556	-7.18107096726415	-7.58939633409685	-17.6514136512329	-0.845407492291232	1.11035656946696
915000000	2.7227136331	-8.45287357794857	-9.09271392994279	-17.0859935351773	-0.665665247116162	0.65871667289451
915000000	2.7750735107	-8.50416883574694	-9.08517595226596	-17.5274627958588	-0.420102722931216	-0.0216595167270026
915000000	2.8274333882	-7.27826621695183	-7.96498839066511	-15.6271361944249	-0.296273320457829	-0.639995320448116
915000000	2.8797932658	-5.92820906101905	-6.75179743741298	-13.5542385649253	-0.305857032813881	-0.916058665889674
915000000	2.9321531434	-4.83742438661176	-5.6560043995868	-12.4875192916018	-0.383284147745686	-1.05514962373131
915000000	2.9845130209	-3.91914846598154	-4.6331671571006	-12.1120149275971	-0.480039583308811	-1.24974716869974
915000000	3.0368728985	-3.17675842065908	-3.79408996959534	-11.954426904208	-0.574136665313571	-1.57971490220446
915000000	3.089232776	-2.81206991451407	-3.39844490739737	-11.7980478231047	-0.659266234573878	-1.98554529419619
915000000	3.1415926536	-3.12948445364702	-3.69559248893862	-12.2583141244631	-0.724113338740595	-2.38316792922545
928000000	-3.1415926536	-4.00230144157769	-4.49198463033134	-13.7235338802088	2.22751459395783	0.424469873476447
928000000	-3.089232776	-5.36884430833691	-5.84949154082792	-15.1665303564405	2.26844711860876	-0.0416110789543425
928000000	-3.0368728985	-6.91639592693491	-7.12987118617951	-20.1070639624758	2.4627703910882	-0.21880071843374
928000000	-2.9845130209	-6.5848510177702	-6.63210407699453	-26.2419999327631	2.71269195275671	1.19387115960891
928000000	-2.9321531434	-4.60545316279742	-4.85525977410437	-17.1315616127858	2.8028627033889	1.5132429668401
928000000	-2.8797932658	-3.00051323552402	-3.40706703508562	-13.4888673506173	2.75547855033451	1.19950377156775
928000000	-2.8274333882	-2.34211118389187	-2.886634300717	-11.6292083064913	2.66616034355196	0.873176354950808
928000000	-2.7750735107	-2.626180032345	-3.30526225184411	-11.0199172151126	2.59665669885801	0.685904664163597
928000000	-2.7227136331	-3.50292917671135	-4.27013533971697	-11.4096088694742	2.58774192042884	0.670210040902406
